_id,url,time,fixtime,language,repositoryname,repositoryurl,star,commitnum,tag,day_of_fix
780,https://github.com/swaywm/sway/pull/3647,2019/2/11,2019/2/11,c,sway,,,,data member leak,0
781,https://github.com/swaywm/sway/pull/3647,2019/2/11,2019/2/11,c,sway,,,,wrong deallocator call,0
782,https://github.com/swaywm/sway/pull/3466,2019/1/19,2019/1/19,c,sway,,,,unclosed file/connection,0
783,https://github.com/swaywm/sway/pull/3466,2019/1/19,2019/1/19,c,sway,,,,temporary memory leak,0
784,https://github.com/swaywm/sway/pull/2670,2018/9/19,2018/9/19,c,sway,,,,data member leak,0
785,https://github.com/swaywm/sway/pull/2447,2018/8/11,2018/8/11,c,sway,,,,pointer overwrite,0
786,https://github.com/swaywm/sway/pull/2430,2018/8/7,2018/8/7,c,sway,,,,temporary memory leak,0
787,https://github.com/swaywm/sway/pull/2289,2018/7/17,2018/7/17,c,sway,,,,data member leak,0
788,https://github.com/swaywm/sway/pull/2289,2018/7/17,2018/7/17,c,sway,,,,early return,0
789,https://github.com/swaywm/sway/pull/2280,2018/7/16,2018/7/16,c,sway,,,,temporary memory leak,0
790,https://github.com/swaywm/sway/pull/2280,2018/7/16,2018/7/16,c,sway,,,,pointer overwrite,0
791,https://github.com/swaywm/sway/pull/2206,2018/7/4,2018/7/6,c,sway,,,,wrong deallocator call,2
792,https://github.com/swaywm/sway/pull/2206,2018/7/4,2018/7/6,c,sway,,,,data member leak,2
793,https://github.com/swaywm/sway/pull/1861,2018/4/25,2018/4/25,c,sway,,,,temporary memory leak,0
794,https://github.com/swaywm/sway/pull/1861,2018/4/25,2018/4/25,c,sway,,,,data member leak,0
795,https://github.com/swaywm/sway/pull/1827,2018/4/18,2018/4/20,c,sway,,,,temporary memory leak,2
796,https://github.com/swaywm/sway/pull/1283,2017/7/17,2017/7/17,c,sway,,,,parameter object leak,0
797,https://github.com/swaywm/sway/pull/1283,2017/7/17,2017/7/17,c,sway,,,,data member leak,0
798,https://github.com/swaywm/sway/pull/756,2016/7/17,2016/7/17,c,sway,,,,temporary memory leak,0
799,https://github.com/swaywm/sway/pull/614,2016/4/29,2016/4/29,c,sway,,,,temporary memory leak,0
800,https://github.com/swaywm/sway/pull/582,2016/4/12,2016/4/12,c,sway,,,,temporary memory leak,0
801,https://github.com/swaywm/sway/pull/582,2016/4/12,2016/4/12,c,sway,,,,data member leak,0
802,https://github.com/swaywm/sway/pull/398,2015/12/23,2015/12/23,c,sway,,,,temporary memory leak,0
803,https://github.com/swaywm/sway/pull/80,2015/8/19,2015/8/19,c,sway,,,,early return,0
804,https://github.com/swaywm/sway/pull/80,2015/8/19,2015/8/19,c,sway,,,,temporary memory leak,0
805,https://github.com/swaywm/sway/pull/80,2015/8/19,2015/8/19,c,sway,,,,skipped by continue/break,0
806,https://github.com/swaywm/sway/pull/10,2015/8/11,2015/8/11,c,sway,,,,temporary memory leak,0
807,https://github.com/apache/arrow/pull/38306,2023/10/17,2023/10/18,cpp,arrow,,,,global memory leak,1
808,https://github.com/apache/arrow/pull/14194,2022/9/22,2022/9/22,cpp,arrow,,,,temporary memory leak,0
809,https://github.com/acidanthera/OpenCorePkg/pull/487,2023/9/22,2023/9/28,c,OpenCorePkg,,,,unclosed file/connection,6
810,https://github.com/ZLMediaKit/ZLMediaKit/pull/1053,2021/8/19,2021/8/20,cpp,ZLMediaKit,,,,parameter object leak,1
811,https://github.com/cocos2d/cocos2d-x/pull/20440,2020/1/7,2020/1/8,cpp,cocos2d-x,,,,pointer overwrite,1
812,https://github.com/cocos2d/cocos2d-x/pull/20423,2019/12/24,2020/1/6,cpp,cocos2d-x,,,,temporary memory leak,13
813,https://github.com/cocos2d/cocos2d-x/pull/20258,2019/10/28,2019/10/28,cpp,cocos2d-x,,,,pointer overwrite,0
814,https://github.com/cocos2d/cocos2d-x/pull/19853,2019/6/22,2019/6/25,cpp,cocos2d-x,,,,pointer overwrite,3
815,https://github.com/cocos2d/cocos2d-x/pull/19590,2019/4/10,2019/4/10,cpp,cocos2d-x,,,,pointer overwrite,0
816,https://github.com/cocos2d/cocos2d-x/pull/18564,2017/12/15,2018/8/6,cpp,cocos2d-x,,,,data member leak,234
817,https://github.com/cocos2d/cocos2d-x/pull/18505,2017/11/25,2017/12/4,cpp,cocos2d-x,,,,data member leak,9
818,https://github.com/cocos2d/cocos2d-x/pull/18503,2017/11/24,2017/11/30,cpp,cocos2d-x,,,,temporary memory leak,6
819,https://github.com/cocos2d/cocos2d-x/pull/18352,2014/9/30,2017/10/13,cpp,cocos2d-x,,,,temporary memory leak,1109
820,https://github.com/cocos2d/cocos2d-x/pull/18351,2017/10/8,2017/10/16,cpp,cocos2d-x,,,,early return,8
822,https://github.com/cocos2d/cocos2d-x/pull/18114,2017/7/28,2017/8/7,cpp,cocos2d-x,,,,temporary memory leak,10
824,https://github.com/cocos2d/cocos2d-x/pull/17952,2017/6/21,2017/6/21,cpp,cocos2d-x,,,,data member leak,0
825,https://github.com/cocos2d/cocos2d-x/pull/17756,2017/4/27,2017/5/3,cpp,cocos2d-x,,,,incorrect placed,6
826,https://github.com/cocos2d/cocos2d-x/pull/17653,2017/4/5,2017/4/10,cpp,cocos2d-x,,,,temporary memory leak,5
827,https://github.com/cocos2d/cocos2d-x/pull/17284,2017/2/6,2017/2/6,cpp,cocos2d-x,,,,data member leak,0
828,https://github.com/cocos2d/cocos2d-x/pull/17283,2017/2/6,2017/2/6,cpp,cocos2d-x,,,,temporary memory leak,0
829,https://github.com/cocos2d/cocos2d-x/pull/16487,2016/9/1,2016/9/2,cpp,cocos2d-x,,,,temporary memory leak,1
830,https://github.com/cocos2d/cocos2d-x/pull/16451,2016/8/28,2016/8/30,cpp,cocos2d-x,,,,temporary memory leak,2
831,https://github.com/cocos2d/cocos2d-x/pull/16424,2016/8/23,2016/8/25,cpp,cocos2d-x,,,,incorrect placed,2
832,https://github.com/cocos2d/cocos2d-x/pull/16396,2016/7/20,2016/8/29,cpp,cocos2d-x,,,,data member leak,40
833,https://github.com/cocos2d/cocos2d-x/pull/16091,2016/7/12,2016/7/14,cpp,cocos2d-x,,,,pointer overwrite,2
834,https://github.com/cocos2d/cocos2d-x/pull/15855,2016/6/16,2016/6/16,cpp,cocos2d-x,,,,exception,0
835,https://github.com/cocos2d/cocos2d-x/pull/15375,2016/4/7,2016/4/7,cpp,cocos2d-x,,,,temporary memory leak,0
836,https://github.com/cocos2d/cocos2d-x/pull/14665,2015/12/14,2015/12/14,cpp,cocos2d-x,,,,data member leak,0
837,https://github.com/cocos2d/cocos2d-x/pull/14518,2015/11/30,2015/12/2,cpp,cocos2d-x,,,,exception,2
838,https://github.com/cocos2d/cocos2d-x/pull/14230,2015/10/26,2016/3/24,cpp,cocos2d-x,,,,exception,150
840,https://github.com/cocos2d/cocos2d-x/pull/14222,2015/10/24,2015/10/27,cpp,cocos2d-x,,,,data member leak,3
841,https://github.com/cocos2d/cocos2d-x/pull/14214,2015/10/23,2015/10/23,cpp,cocos2d-x,,,,data member leak,0
842,https://github.com/cocos2d/cocos2d-x/pull/14185,2015/10/19,2015/10/20,cpp,cocos2d-x,,,,temporary memory leak,1
843,https://github.com/cocos2d/cocos2d-x/pull/14090,2015/9/30,2016/4/21,cpp,cocos2d-x,,,,incorrect placed,204
844,https://github.com/cocos2d/cocos2d-x/pull/12827,2015/7/3,2015/7/14,cpp,cocos2d-x,,,,data member leak,11
845,https://github.com/cocos2d/cocos2d-x/pull/12174,2015/6/4,2015/6/17,cpp,cocos2d-x,,,,data member leak,13
846,https://github.com/cocos2d/cocos2d-x/pull/11598,2015/4/26,2015/4/28,cpp,cocos2d-x,,,,temporary memory leak,2
847,https://github.com/cocos2d/cocos2d-x/pull/10064,2015/1/19,2015/1/19,cpp,cocos2d-x,,,,temporary memory leak,0
848,https://github.com/cocos2d/cocos2d-x/pull/9837,2015/1/5,2015/1/7,cpp,cocos2d-x,,,,temporary memory leak,2
850,https://github.com/cocos2d/cocos2d-x/pull/8998,2014/11/4,2014/11/9,cpp,cocos2d-x,,,,wrong deallocator call,5
851,https://github.com/cocos2d/cocos2d-x/pull/8921,2014/10/24,2014/10/27,cpp,cocos2d-x,,,,pointer overwrite,3
852,https://github.com/cocos2d/cocos2d-x/pull/8852,2014/10/20,2014/10/20,cpp,cocos2d-x,,,,temporary memory leak,0
853,https://github.com/cocos2d/cocos2d-x/pull/8032,2014/10/14,2014/10/15,cpp,cocos2d-x,,,,incorrect placed,1
854,https://github.com/cocos2d/cocos2d-x/pull/7347,2014/7/8,2014/7/8,cpp,cocos2d-x,,,,incorrect placed,0
855,https://github.com/cocos2d/cocos2d-x/pull/6942,2014/5/30,2014/5/30,cpp,cocos2d-x,,,,incorrect placed,0
856,https://github.com/cocos2d/cocos2d-x/pull/6261,2014/4/12,2014/4/18,cpp,cocos2d-x,,,,skipped by continue/break,6
857,https://github.com/cocos2d/cocos2d-x/pull/6260,2014/4/12,2014/4/12,cpp,cocos2d-x,,,,skipped by continue/break,0
858,https://github.com/cocos2d/cocos2d-x/pull/6256,2014/4/12,2014/4/14,cpp,cocos2d-x,,,,data member leak,2
859,https://github.com/cocos2d/cocos2d-x/pull/6255,2014/4/12,2014/4/14,cpp,cocos2d-x,,,,temporary memory leak,2
860,https://github.com/cocos2d/cocos2d-x/pull/6254,2014/4/12,2014/4/14,cpp,cocos2d-x,,,,wrong deallocator call,2
861,https://github.com/cocos2d/cocos2d-x/pull/6201,2014/4/10,2014/4/10,cpp,cocos2d-x,,,,early return,0
863,https://github.com/cocos2d/cocos2d-x/pull/6064,2014/3/31,2014/3/31,cpp,cocos2d-x,,,,incorrect placed,0
864,https://github.com/cocos2d/cocos2d-x/pull/5944,2014/3/25,2014/3/25,cpp,cocos2d-x,,,,temporary memory leak,0
865,https://github.com/cocos2d/cocos2d-x/pull/5647,2014/3/10,2014/3/10,cpp,cocos2d-x,,,,pointer overwrite,0
866,https://github.com/cocos2d/cocos2d-x/pull/4897,2014/1/6,2014/1/6,cpp,cocos2d-x,,,,temporary memory leak,0
867,https://github.com/cocos2d/cocos2d-x/pull/4802,2014/1/2,2014/1/2,cpp,cocos2d-x,,,,temporary memory leak,0
868,https://github.com/cocos2d/cocos2d-x/pull/4441,2013/12/6,2013/12/6,cpp,cocos2d-x,,,,early return,0
869,https://github.com/cocos2d/cocos2d-x/pull/4384,2013/11/26,2013/11/27,cpp,cocos2d-x,,,,temporary memory leak,1
870,https://github.com/cocos2d/cocos2d-x/pull/3902,2013/10/9,2013/10/9,cpp,cocos2d-x,,,,temporary memory leak,0
871,https://github.com/cocos2d/cocos2d-x/pull/3894,2013/10/8,2013/10/9,cpp,cocos2d-x,,,,wrong deallocator call,1
872,https://github.com/cocos2d/cocos2d-x/pull/3892,2013/10/8,2013/10/9,cpp,cocos2d-x,,,,temporary memory leak,1
873,https://github.com/cocos2d/cocos2d-x/pull/3683,2013/9/18,2013/9/18,cpp,cocos2d-x,,,,parameter object leak,0
874,https://github.com/cocos2d/cocos2d-x/pull/3634,2013/9/16,2013/9/16,cpp,cocos2d-x,,,,parameter object leak,0
875,https://github.com/cocos2d/cocos2d-x/pull/3553,2013/9/6,2013/9/26,cpp,cocos2d-x,,,,temporary memory leak,20
876,https://github.com/cocos2d/cocos2d-x/pull/3538,2013/6/5,2013/9/4,cpp,cocos2d-x,,,,temporary memory leak,91
877,https://github.com/cocos2d/cocos2d-x/pull/2839,2013/6/9,2013/6/9,cpp,cocos2d-x,,,,parameter object leak,0
878,https://github.com/cocos2d/cocos2d-x/pull/2839,2013/6/9,2013/6/9,cpp,cocos2d-x,,,,wrong deallocator call,0
879,https://github.com/cocos2d/cocos2d-x/pull/2839,2013/6/9,2013/6/9,cpp,cocos2d-x,,,,temporary memory leak,0
880,https://github.com/cocos2d/cocos2d-x/pull/2435,2013/4/24,2013/4/24,cpp,cocos2d-x,,,,incorrect placed,0
881,https://github.com/cocos2d/cocos2d-x/pull/2434,2013/4/24,2013/4/24,cpp,cocos2d-x,,,,temporary memory leak,0
882,https://github.com/cocos2d/cocos2d-x/pull/2420,2013/3/1,2013/4/22,cpp,cocos2d-x,,,,temporary memory leak,52
883,https://github.com/cocos2d/cocos2d-x/pull/1882,2013/1/23,2013/1/23,cpp,cocos2d-x,,,,temporary memory leak,0
884,https://github.com/cocos2d/cocos2d-x/pull/1871,2013/1/21,2013/1/21,cpp,cocos2d-x,,,,wrong deallocator call,0
885,https://github.com/cocos2d/cocos2d-x/pull/1868,2013/1/21,2013/1/21,cpp,cocos2d-x,,,,data member leak,0
886,https://github.com/cocos2d/cocos2d-x/pull/1839,2012/10/18,2013/1/14,cpp,cocos2d-x,,,,incorrect placed,88
887,https://github.com/cocos2d/cocos2d-x/pull/1701,2012/12/3,2012/12/3,cpp,cocos2d-x,,,,data member leak,0
888,https://github.com/cocos2d/cocos2d-x/pull/1596,2012/11/19,2012/11/19,cpp,cocos2d-x,,,,data member leak,0
889,https://github.com/cocos2d/cocos2d-x/pull/1523,2012/10/31,2012/10/31,cpp,cocos2d-x,,,,incorrect placed,0
890,https://github.com/cocos2d/cocos2d-x/pull/1394,2012/9/26,2012/9/26,cpp,cocos2d-x,,,,wrong deallocator call,0
891,https://github.com/cocos2d/cocos2d-x/pull/1319,2012/9/15,2012/9/15,cpp,cocos2d-x,,,,skipped by continue/break,0
892,https://github.com/cocos2d/cocos2d-x/pull/942,2012/5/30,2012/5/30,cpp,cocos2d-x,,,,wrong deallocator call,0
894,https://github.com/cocos2d/cocos2d-x/pull/910,2012/5/23,2012/5/23,cpp,cocos2d-x,,,,global memory leak,0
895,https://github.com/cocos2d/cocos2d-x/pull/516,2011/9/20,2011/9/20,cpp,cocos2d-x,,,,temporary memory leak,0
896,https://github.com/cocos2d/cocos2d-x/pull/275,2011/5/18,2011/5/18,cpp,cocos2d-x,,,,wrong deallocator call,0
897,https://github.com/cocos2d/cocos2d-x/pull/255,2011/5/6,2011/5/8,cpp,cocos2d-x,,,,data member leak,2
898,https://github.com/espressif/arduino-esp32/pull/10335,2024/9/12,2024/9/16,cpp,arduino-esp32,,,,pointer overwrite,4
899,https://github.com/espressif/arduino-esp32/pull/10312,2024/9/9,2024/9/10,cpp,arduino-esp32,,,,exception,1
900,https://github.com/espressif/arduino-esp32/pull/9767,2024/6/4,2024/6/4,cpp,arduino-esp32,,,,data member leak,0
901,https://github.com/espressif/arduino-esp32/pull/8486,2023/7/30,2023/8/4,cpp,arduino-esp32,,,,early return,5
902,https://github.com/espressif/arduino-esp32/pull/8264,2023/5/29,2023/5/31,cpp,arduino-esp32,,,,temporary memory leak,2
903,https://github.com/espressif/arduino-esp32/pull/6707,2022/5/7,2022/5/9,cpp,arduino-esp32,,,,data member leak,2
904,https://github.com/espressif/arduino-esp32/pull/6387,2022/3/8,2022/4/26,cpp,arduino-esp32,,,,data member leak,49
905,https://github.com/espressif/arduino-esp32/pull/5945,2021/10/19,2021/12/14,cpp,arduino-esp32,,,,data member leak,56
906,https://github.com/espressif/arduino-esp32/pull/5419,2019/6/17,2021/7/20,cpp,arduino-esp32,,,,data member leak,764
907,https://github.com/espressif/arduino-esp32/pull/4761,2021/2/1,2021/2/16,cpp,arduino-esp32,,,,data member leak,15
908,https://github.com/espressif/arduino-esp32/pull/3308,2019/10/1,2019/10/1,cpp,arduino-esp32,,,,incorrect placed,0
909,https://github.com/espressif/arduino-esp32/pull/2607,2019/3/24,2019/4/11,cpp,arduino-esp32,,,,incorrect placed,18
910,https://github.com/espressif/arduino-esp32/pull/1801,2018/8/26,2018/8/27,cpp,arduino-esp32,,,,unclosed file/connection,1
911,https://github.com/espressif/arduino-esp32/pull/1801,2018/8/26,2018/8/27,cpp,arduino-esp32,,,,temporary memory leak,1
912,https://github.com/espressif/arduino-esp32/pull/1672,2018/7/25,2018/7/25,cpp,arduino-esp32,,,,early return,0
913,https://github.com/scylladb/scylladb/pull/6777,2020/5/10,2020/7/8,cpp,scylladb,,,,temporary memory leak,59
914,https://github.com/systemd/systemd/pull/34036,2024/8/20,2024/8/20,c,systemd,,,,incorrect placed,0
915,https://github.com/systemd/systemd/pull/33389,2024/6/18,2024/6/18,c,systemd,,,,global memory leak,0
916,https://github.com/systemd/systemd/pull/33124,2024/5/31,2024/5/31,c,systemd,,,,data member leak,0
917,https://github.com/systemd/systemd/pull/32233,2024/4/11,2024/4/12,c,systemd,,,,global memory leak,1
918,https://github.com/systemd/systemd/pull/31962,2024/3/26,2024/3/27,c,systemd,,,,global memory leak,1
919,https://github.com/systemd/systemd/pull/30864,2024/1/10,2024/1/11,c,systemd,,,,global memory leak,1
920,https://github.com/systemd/systemd/pull/30860,2024/1/10,2024/1/10,c,systemd,,,,global memory leak,0
921,https://github.com/systemd/systemd/pull/30830,2024/1/8,2024/1/9,c,systemd,,,,wrong deallocator call,1
922,https://github.com/systemd/systemd/pull/30829,2024/1/8,2024/1/9,c,systemd,,,,data member leak,1
923,https://github.com/systemd/systemd/pull/29283,2023/9/22,2023/9/23,c,systemd,,,,data member leak,1
924,https://github.com/systemd/systemd/pull/28992,2023/8/28,2023/8/28,c,systemd,,,,data member leak,0
925,https://github.com/systemd/systemd/pull/28923,2023/8/22,2023/8/22,c,systemd,,,,temporary memory leak,0
926,https://github.com/systemd/systemd/pull/28551,2023/7/28,2023/7/28,c,systemd,,,,wrong deallocator call,0
927,https://github.com/systemd/systemd/pull/27979,2023/6/9,2023/6/9,c,systemd,,,,data member leak,0
928,https://github.com/systemd/systemd/pull/27738,2023/5/23,2023/5/23,c,systemd,,,,global memory leak,0
929,https://github.com/systemd/systemd/pull/27626,2023/5/12,2023/5/12,c,systemd,,,,temporary memory leak,0
930,https://github.com/systemd/systemd/pull/27265,2023/4/14,2023/4/14,c,systemd,,,,exception,0
931,https://github.com/systemd/systemd/pull/27018,2023/3/27,2023/3/28,c,systemd,,,,unclosed file/connection,1
932,https://github.com/systemd/systemd/pull/26115,2022/2/20,2023/1/20,c,systemd,,,,global memory leak,334
933,https://github.com/systemd/systemd/pull/24295,2022/8/12,2022/8/13,c,systemd,,,,global memory leak,1
934,https://github.com/systemd/systemd/pull/23793,2022/6/21,2022/6/22,c,systemd,,,,temporary memory leak,1
935,https://github.com/systemd/systemd/pull/23483,2022/5/23,2022/5/24,c,systemd,,,,temporary memory leak,1
936,https://github.com/systemd/systemd/pull/23444,2022/5/20,2022/5/20,c,systemd,,,,wrong deallocator call,0
937,https://github.com/systemd/systemd/pull/23265,2022/5/4,2022/5/4,c,systemd,,,,temporary memory leak,0
938,https://github.com/systemd/systemd/pull/21705,2021/12/9,2021/12/10,c,systemd,,,,incorrect placed,1
939,https://github.com/systemd/systemd/pull/20585,2021/8/30,2021/8/31,c,systemd,,,,temporary memory leak,1
940,https://github.com/systemd/systemd/pull/18930,2021/3/8,2021/3/9,c,systemd,,,,incorrect placed,1
941,https://github.com/systemd/systemd/pull/18042,2020/12/21,2020/12/21,c,systemd,,,,incorrect placed,0
942,https://github.com/systemd/systemd/pull/16726,2020/8/14,2020/8/14,c,systemd,,,,temporary memory leak,0
944,https://github.com/systemd/systemd/pull/16387,2020/7/7,2020/7/7,c,systemd,,,,temporary memory leak,0
945,https://github.com/systemd/systemd/pull/16372,2020/7/6,2020/7/6,c,systemd,,,,temporary memory leak,0
946,https://github.com/systemd/systemd/pull/14948,2020/2/27,2020/2/27,c,systemd,,,,temporary memory leak,0
947,https://github.com/systemd/systemd/pull/13939,2019/11/5,2019/11/5,c,systemd,,,,data member leak,0
949,https://github.com/systemd/systemd/pull/12625,2019/5/20,2019/5/21,c,systemd,,,,temporary memory leak,1
950,https://github.com/systemd/systemd/pull/12463,2019/5/2,2019/5/6,c,systemd,,,,unclosed file/connection,4
951,https://github.com/systemd/systemd/pull/12314,2019/4/14,2019/4/15,c,systemd,,,,temporary memory leak,1
952,https://github.com/systemd/systemd/pull/10655,2018/11/6,2018/11/6,c,systemd,,,,exception,0
953,https://github.com/systemd/systemd/pull/8874,2018/5/2,2018/5/2,c,systemd,,,,temporary memory leak,0
954,https://github.com/systemd/systemd/pull/8352,2018/3/5,2018/3/5,c,systemd,,,,temporary memory leak,0
955,https://github.com/systemd/systemd/pull/7709,2017/12/20,2017/12/20,c,systemd,,,,temporary memory leak,0
956,https://github.com/systemd/systemd/pull/7636,2017/12/14,2017/12/14,c,systemd,,,,early return,0
957,https://github.com/systemd/systemd/pull/7559,2017/12/7,2017/12/7,c,systemd,,,,early return,0
958,https://github.com/systemd/systemd/pull/7480,2017/11/27,2017/11/27,c,systemd,,,,exception,0
959,https://github.com/systemd/systemd/pull/7331,2017/11/14,2017/11/15,c,systemd,,,,temporary memory leak,1
960,https://github.com/systemd/systemd/pull/7289,2017/11/9,2017/11/10,c,systemd,,,,wrong deallocator call,1
961,https://github.com/systemd/systemd/pull/6400,2017/7/18,2017/7/18,c,systemd,,,,data member leak,0
962,https://github.com/systemd/systemd/pull/6108,2017/6/17,2017/6/17,c,systemd,,,,wrong deallocator call,0
963,https://github.com/systemd/systemd/pull/5962,2017/5/14,2017/5/14,c,systemd,,,,early return,0
965,https://github.com/systemd/systemd/pull/5409,2017/2/21,2017/2/22,c,systemd,,,,early return,1
967,https://github.com/systemd/systemd/pull/5114,2017/1/20,2017/1/24,c,systemd,,,,wrong deallocator call,4
968,https://github.com/systemd/systemd/pull/5113,2017/1/20,2017/1/24,c,systemd,,,,wrong deallocator call,4
969,https://github.com/systemd/systemd/pull/4890,2016/12/15,2016/12/15,c,systemd,,,,early return,0
971,https://github.com/systemd/systemd/pull/4579,2016/11/5,2016/11/5,c,systemd,,,,wrong deallocator call,0
972,https://github.com/systemd/systemd/pull/4578,2016/11/5,2016/11/5,c,systemd,,,,temporary memory leak,0
973,https://github.com/systemd/systemd/pull/3653,2016/7/4,2016/7/4,c,systemd,,,,wrong deallocator call,0
974,https://github.com/systemd/systemd/pull/2350,2016/1/18,2016/1/18,c,systemd,,,,early return,0
976,https://github.com/systemd/systemd/pull/2340,2016/1/17,2016/1/17,c,systemd,,,,early return,0
977,https://github.com/systemd/systemd/pull/2328,2016/1/15,2016/1/15,c,systemd,,,,pointer overwrite,0
978,https://github.com/systemd/systemd/pull/2320,2016/1/14,2016/1/14,c,systemd,,,,pointer overwrite,0
979,https://github.com/systemd/systemd/pull/2239,2015/12/29,2015/12/30,c,systemd,,,,temporary memory leak,1
980,https://github.com/systemd/systemd/pull/2214,2015/12/22,2015/12/22,c,systemd,,,,wrong deallocator call,0
981,https://github.com/systemd/systemd/pull/2214,2015/12/22,2015/12/24,c,systemd,,,,data member leak,2
982,https://github.com/systemd/systemd/pull/1483,2015/10/7,2015/10/7,c,systemd,,,,early return,0
984,https://github.com/systemd/systemd/pull/1434,2015/10/1,2015/10/1,c,systemd,,,,temporary memory leak,0
985,https://github.com/systemd/systemd/pull/916,2015/8/8,2015/8/8,c,systemd,,,,early return,0
986,https://github.com/systemd/systemd/pull/893,2015/8/6,2015/8/6,c,systemd,,,,exception,0
987,https://github.com/systemd/systemd/pull/667,2015/7/23,2015/7/23,c,systemd,,,,incorrect placed,0
988,https://github.com/systemd/systemd/pull/196,2015/6/13,2015/6/15,c,systemd,,,,exception,2
989,https://github.com/grpc/grpc/pull/12512,2017/9/13,2017/9/13,c,grpc,,,,temporary memory leak,0
990,https://github.com/grpc/grpc/pull/12493,2017/9/8,2017/10/5,c,grpc,,,,parameter object leak,27
991,https://github.com/grpc/grpc/pull/12041,2017/8/3,2017/8/3,c,grpc,,,,data member leak,0
992,https://github.com/grpc/grpc/pull/11830,2017/6/23,2017/7/18,c,grpc,,,,pointer overwrite,25
993,https://github.com/grpc/grpc/pull/11729,2017/4/27,2017/7/11,c,grpc,,,,data member leak,75
994,https://github.com/grpc/grpc/pull/11588,2017/6/24,2017/6/28,c,grpc,,,,data member leak,4
995,https://github.com/grpc/grpc/pull/11005,2017/2/3,2017/5/11,c,grpc,,,,temporary memory leak,97
996,https://github.com/grpc/grpc/pull/10503,2017/4/4,2017/4/7,cpp,grpc,,,,parameter object leak,3
997,https://github.com/grpc/grpc/pull/10503,2017/4/4,2017/4/7,c,grpc,,,,temporary memory leak,3
998,https://github.com/grpc/grpc/pull/8849,2016/11/24,2016/12/1,c,grpc,,,,exception,7
999,https://github.com/grpc/grpc/pull/8256,2016/10/1,2016/10/6,c,grpc,,,,temporary memory leak,5
1000,https://github.com/grpc/grpc/pull/8237,2016/9/29,2016/9/29,c,grpc,,,,temporary memory leak,0
1001,https://github.com/grpc/grpc/pull/6753,2016/6/2,2016/6/10,c,grpc,,,,incorrect placed,8
1002,https://github.com/grpc/grpc/pull/5677,2016/3/10,2016/3/10,c,grpc,,,,exception,0
1003,https://github.com/grpc/grpc/pull/5676,2016/3/10,2016/3/10,c,grpc,,,,incorrect placed,0
1004,https://github.com/grpc/grpc/pull/4434,2015/12/12,2015/12/12,c,grpc,,,,data member leak,0
1005,https://github.com/grpc/grpc/pull/4326,2015/12/8,2015/12/8,c,grpc,,,,temporary memory leak,0
1006,https://github.com/grpc/grpc/pull/4277,2015/12/4,2015/12/5,c,grpc,,,,temporary memory leak,1
1007,https://github.com/grpc/grpc/pull/3341,2015/9/15,2015/9/18,c,grpc,,,,wrong deallocator call,3
1008,https://github.com/grpc/grpc/pull/2837,2015/8/7,2015/8/7,c,grpc,,,,incorrect placed,0
1009,https://github.com/grpc/grpc/pull/2279,2015/7/2,2015/7/7,c,grpc,,,,temporary memory leak,5
1010,https://github.com/grpc/grpc/pull/2272,2015/7/1,2015/7/2,c,grpc,,,,temporary memory leak,1
1011,https://github.com/grpc/grpc/pull/2254,2015/7/1,2015/7/1,c,grpc,,,,data member leak,0
1012,https://github.com/grpc/grpc/pull/1874,2015/6/3,2015/6/3,c,grpc,,,,pointer overwrite,0
1013,https://github.com/grpc/grpc/pull/1681,2015/5/21,2015/5/21,c,grpc,,,,temporary memory leak,0
1014,https://github.com/grpc/grpc/pull/1235,2015/4/9,2015/4/9,c,grpc,,,,temporary memory leak,0
1015,https://github.com/grpc/grpc/pull/1235,2015/4/9,2015/4/9,c,grpc,,,,data member leak,0
1016,https://github.com/grpc/grpc/pull/724,2015/2/24,2015/2/24,c,grpc,,,,data member leak,0
1017,https://github.com/grpc/grpc/pull/289,2015/1/30,2015/1/30,c,grpc,,,,temporary memory leak,0
1018,https://github.com/grpc/grpc/pull/401,2015/2/5,2015/2/5,c,grpc,,,,wrong deallocator call,0
1019,https://github.com/grpc/grpc/pull/351,2015/2/3,2015/2/3,c,grpc,,,,temporary memory leak,0
1020,https://github.com/grpc/grpc/pull/323,2015/2/1,2015/2/3,c,grpc,,,,data member leak,2
1021,https://github.com/grpc/grpc/pull/323,2015/2/1,2015/2/3,c,grpc,,,,temporary memory leak,2
1022,https://github.com/osquery/osquery/pull/8368,2024/7/5,2024/7/6,cpp,osquery,,,,incorrect placed,1
1023,https://github.com/osquery/osquery/pull/8239,2023/12/5,2024/1/17,cpp,osquery,,,,pointer overwrite,43
1024,https://github.com/osquery/osquery/pull/8080,2023/7/14,2023/7/18,cpp,osquery,,,,temporary memory leak,4
1025,https://github.com/osquery/osquery/pull/6984,2021/3/1,2021/3/4,cpp,osquery,,,,temporary memory leak,3
1026,https://github.com/osquery/osquery/pull/6849,2020/12/24,2020/12/27,cp,osquery,,,,early return,3
1028,https://github.com/osquery/osquery/pull/6773,2020/11/28,2020/11/29,cpp,osquery,,,,temporary memory leak,1
1029,https://github.com/osquery/osquery/pull/6773,2020/11/28,2020/11/29,cpp,osquery,,,,exception,1
1030,https://github.com/osquery/osquery/pull/6544,2020/6/29,2020/7/9,cpp,osquery,,,,skipped by continue/break,10
1031,https://github.com/osquery/osquery/pull/6544,2020/6/29,2020/7/9,cpp,osquery,,,,temporary memory leak,10
